22680,col,,8.016667,47.5,"""Gruhalde"" clay quarry, Frick",,"ETE Locality 1555, Frick bonebed",6,Norian,,228,208.5,Galton,1986,12799,CH,Aargau,,based on nearby landmark,4,outcrop,"""Gruhalde"" clay quarry, Frick, Kanton Aargau, Switzerland. Quarry of the Tonwerke Keller A. G. at Frick, coordinates 642-900/262-050.",gp_mid,21.05,28.61,305,CH,,Löwenstein,Keuper,,bed,,Frick,65,,,,,"Bed 65 is bone-bearing layer, 8.2 m above Gansinger Dolomit and 1.9 m below Liassic Insektenmergel. Rhät missing at Frick, so this bed is equivalent to Knollenmergel, or upper Middle Keuper. Layer locally called the ""Obere bunte Mergelschichten"" = actually is lower part of Löwenstein Fm.","ETE rock type adj: ""grnsh,grysh,pink"", ETE lithology comments: . ""a 4 to .5 m bed of gray to violet gray to partly greenish spotted marl within the upper variegated marl beds""",marl,"gray,green,red",,,Y,,,,,,"""floodplain""",,"ETE sed env 1: fluvial, ETE sed env 2: floodplain ETE event: ., ETE env comment: miring","macrofossils,mesofossils",,,,,,,,body,good,autochthonous,time-averaged,concentrate,#NAME?,life position,,,occasional,occasional,,"ETE Abrasion: ., ETE Assemblage formation: attritional, ETE transport: ., ETE weathering/trampling: ., ETE part concentration: ., ETE time represented: . ,ETE vert pres: ., ETE invert pres: ., ETE plant pres: .",taphonomic,"selective quarrying,mechanical,field collection",,,18 specimens,1000000 cm2 (area),,1961-1988 ,ETE reference list: 478; discovered by children of a quality controller at brickwork company in 1961,
22682,col,,8.65,48.066669,Trossingen-obere Plateosaurus bonebed,,"ETE Locality 1557, Obere Mühle",2,Rhaetian,,208.5,201.3,Huene,1928,16913,DE,Baden-Württemberg,,based on nearby landmark,5,outcrop,"cutbank of Trosselbach (Trossel Creek), near Obere Mühle (Upper Mill)",gp_mid,18.63,34.48,305,DE,,Trossingen,,,bed,,Trossingen,1,bottom to top,,,,Knollenmergel = Upper Stubensandstein,"ETE rock type adj: 0, ETE lithology comments:; dark red, loose",mudstone,"deformed bedding,red",poorly lithified,,Y,,,,,,"""floodplain""",,"ETE sed env 1: fluvial, ETE sed env 2: floodplain ETE event: ., ETE env comment: miring",macrofossils,,,,,,,,body,good,autochthonous,time-averaged,concentrate,#NAME?,life position,,,occasional,occasional,,"ETE Abrasion: ., ETE Assemblage formation: attritional, ETE transport: ., ETE weathering/trampling: ., ETE part concentration: ., ETE time represented: . ,ETE vert pres: ., ETE invert pres: ., ETE plant pres: .",taphonomic,"selective quarrying,mechanical,field collection",,,13 specimens,,,,"ETE Size: .; ETE reference list: 478, ; ETE museum list: ",
22683,col,,8.65,48.066669,Trossingen - lower Plateosaurus bonebed,,"ETE Locality 1558, Obere Mühle",4,Norian,,228,208.5,Fraas,1913,26308,DE,Baden-Württemberg,Freiburg,based on nearby landmark,5,outcrop,"cutbank of Trosselbach (Trossel Creek), near Obere Mühle (Upper Mill)",gp_mid,21.24,29.29,305,DE,,Löwenstein,Keuper,,bed,,Trossingen,0.8,bottom to top,,,,"""untere Knochenschicht"" of Knollenmergel, now considered to be the upper part of the Löwenstein Fm. (upper Norian)","ETE rock type adj: 0, ETE lithology comments: . loose, dark red, green in parts",mudstone,"deformed bedding,green,red",poorly lithified,,Y,,,,,,"""floodplain""",,"ETE sed env 1: fluvial, ETE sed env 2: floodplain ETE event: ., ETE env comment: miring",macrofossils,many,some,"skeletons,partial skeletons",,,,,body,good,autochthonous,time-averaged,concentrate,#NAME?,life position,,,occasional,occasional,,"ETE Abrasion: ., ETE Assemblage formation: attritional, ETE transport: ., ETE weathering/trampling: ., ETE part concentration: ., ETE time represented: . ,ETE vert pres: ., ETE invert pres: ., ETE plant pres: .",taphonomic,"selective quarrying,mechanical,field collection","AMNH,SMNS",,,,R. Seemann,"1911–1912, 1932",GPIT: Paläontologischen Sammlung der Universität Tübingen,
22684,col,,11.073611,51.897499,"Baerecke-Limpricht clay pit, Halberstadt (bed 18)",,"ETE Locality 1559, Plateosaurus bonebed",12,Rhaetian,,208.5,201.3,Jaekel,1910,53337,DE,Sachsen-Anhalt,,based on nearby landmark,seconds,outcrop,"Baerecke-Limpricht birck-clay pit, a little S of Halberstadt",gp_mid,17.95,38.58,315,DE,,Trossingen,Keuper,Knollenmergel,bed,,Halberstadt,18,bottom to top,,,,"Knollenmergel, upper Middle Keuper","ETE rock type adj: 0, ETE lithology comments: .; ""12 m of mudstones of mainly greenish-gray and reddish colors...overlain by fluvial sandstones...claystones with a very low carbonate content."", also described as a ""bluish clay""",claystone,"gray,green,red,blue",,,Y,sandstone,,,,,"""floodplain""",,"ETE sed env 1: fluvial, ETE sed env 2: floodplain ETE event: ., ETE env comment: miring","macrofossils,mesofossils",,,,,,,,body,good,autochthonous,time-averaged,concentrate,#NAME?,life position,,,occasional,occasional,,"ETE Abrasion: ., ETE Assemblage formation: attritional, ETE transport: ., ETE weathering/trampling: ., ETE part concentration: ., ETE time represented: . ,ETE vert pres: ., ETE invert pres: ., ETE plant pres: .",taphonomic,"selective quarrying,mechanical,field collection",,,39 specimens,140000 cm2 (area),O. Jaekel,1909-1913,ETE reference list: 478,
22704,col,,-101.247223,32.172222,"Otis Chalk Quarry 1, SMU 122, TMM 31025",,"Trilophosaurus Quarry 1, NMMNH L-860",21,Norian,,228,208.5,Sawin,1944,37120,US,Texas,Howard,stated in text,seconds,small collection,"SW corner of Section 58, block 29, Waco and Northeastern Railroad. Near Otis Chalk, 25 km southeast of Big Spring, Howard County, West Texas.; about 200 m from Quarry 2 and 1 mi. NNE of Quarry 3",gp_mid,-31,6.48,101,US,,Colorado City,Dockum,,bed,,,,,,,,variously referred to the Iatan or Colorado City of the Dockum Group; low in formation; lower level than Quarry 1,"""red, green, purple and yellowish smectitic mudstones with minor concretions encrusting many of the bones""",mudstone,"concretionary,green,red,yellow,blue",,,Y,mudstone,paleosol/pedogenic,,calcareous,,crevasse splay,,"""an overbank or crevasse splay deposit...[in] a floodplain environment that experienced moderate pedogenic modification""","macrofossils,mesofossils",,,,,,,,body,good,,snapshot,concentrate,#NAME?,,,,occasional,,,,taphonomic,"bulk,selective quarrying,surface (float),surface (in situ),mechanical,sieve,field collection","NMMNH,TMM",,,,,,,
22705,col,,-109.358612,34.513889,"Krzyzanowski Bonebed, NMMNH L-3764",,Blue Hills,17,Norian,,228,208.5,Heckert,2004,17273,US,Arizona,,estimated from map,seconds,small collection,"possibly one of Camp's (1930) ""meal pots"" localities, NE of Saint Johns, in the Blue Hills",gp_mid,-37.34,9.94,101,US,,Chinle,,Blue Mesa,bed,,,,,,,,,"""a thin (6-8-cm thick), well-rounded, very light gray to bluish white clay pebble conglomerate overlain by 75-80 cm of highly smectitic, purple mudstone that is heavily color mottled to various shades of gray and white. Thin sheets of dark brownish gray to greenish gray sideritic concretions cover many of the bones.""",conglomerate,"concretionary,pebbly,sideritic,brown,gray,white",,,Y,mudstone,"red,blue",,,,crevasse splay,,,"macrofossils,mesofossils",,,,,,,,body,good,,snapshot,concentrate,#NAME?,,,,,,,,general faunal/floral,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",NMMNH,,,,,,,
22706,col,,-101.247002,32.1721,"Otis Chalk Quarry 3, TMM 31100",,"ETE Locality 1581, Trilophosaurus Quarry 3",17,Norian,,228,208.5,Sawin,1944,37120,US,Texas,Howard,based on nearby landmark,4,small collection,"1.6 km S of Otis Chalk Quarry 1. NW corner of sec 87, block 29, near Magnolia no. 1 well, R. Scott lease",gp_mid,-31,6.48,101,US,,Colorado City,Dockum,,bed,,,,,,,,variously referred to the Iatan or Colorado City of the Dockum Group; low in formation,"ETE rock type adj: 0, ETE lithology comments: 0",mudstone,,,,Y,,,,,,crevasse splay,,"ETE sed env 1: fluvial, ETE sed env 2: floodplain ETE event: flood, ETE env comment: crev splay",macrofossils,,,,,,,,body,,,,concentrate,concentrated,,,,,,,"ETE Abrasion: ., ETE Assemblage formation: attritional, ETE transport: ., ETE weathering/trampling: ., ETE part concentration: ., ETE time represented: . ,ETE vert pres: ., ETE invert pres: ., ETE plant pres: .",taphonomic,field collection,TMM,,40 specimens,,,,"ETE Size: .; ETE reference list: 820, 813, 676, 889, 890, 839, 785, 858, 780, 817, 778, 854, 803, 777, 808, 814, 774, 823, 822, 789, 855, 838, 784, 671, 670, 787, 788, 790, 821, 877, 818, 674, 782, 734, ; ETE museum list: ",
22707,col,,-101.254799,32.175007,Otis Chalk Quarry 3A,,"ETE Locality 1582, TMM Locality 31185",7,Norian,,228,208.5,Elder,1987,5936,US,Texas,Howard,estimated from map,6,small collection,1.6 km S of Otis Chalk Quarry 1,gp_mid,-31,6.49,101,US,,Colorado City,Dockum,,bed,,,,,,,,variously referred to te Iatan or Colorado City Members of the Dockum Group,"ETE rock type adj: 0, ETE lithology comments: 0",mudstone,red,,,Y,,,,,,crevasse splay,,"ETE sed env 1: fluvial, ETE sed env 2: floodplain ETE event: flood, ETE env comment: crev splay",macrofossils,,,,,,,,body,,,time-averaged,concentrate,concentrated,,,,,,,"ETE Abrasion: ., ETE Assemblage formation: attritional, ETE transport: ., ETE weathering/trampling: ., ETE part concentration: ., ETE time represented: . ,ETE vert pres: ., ETE invert pres: ., ETE plant pres: .",taphonomic,field collection,,,17 specimens,,,,"ETE Size: .; ETE reference list: 896, 896, 900, 905, 899, 901, 915, 916, 914, 907, 894, 895, 902, 909, 913, 908, 904, 906, 898, 903, 897, 911, 910, 912, 917, 918, 920, 919, ; ETE museum list: ",
22718,col,,-105.793999,35.2374,"Lamy Amphibian Quarry, NMMNH Loc. 1176 (bed 7)",,"ETE Locality 1594, NMMNH L-1176",7,Carnian,,237,228,Romer,1939,5699,US,New Mexico,Santa Fe,stated in text,4,local area,"SW 1/4, SW 1/4, NE 1/4, NE 1/, sec 29, T12N, R11E",gp_mid,-32.14,14.08,101,US,,Garita Creek,,,bed,,Lamy Quarry,7,bottom to top,,,,"lower part of formation, ca. 4m above lower contact; Adamanian/late Carnian age","""The amphibian quarry bonebed...consists of red sandy mudstone with some green and purple mottles and is densely packed with tetrapod bones...The bones are coated by a thin (~ 1 mm) carbonate crust and some rhizoliths are present.""",mudstone,"paleosol/pedogenic,red",,sandy,Y,,,,,,lacustrine - small,,"ETE sed env 1: fluvial, ETE sed env 2: shallow_lake ETE event: ., ETE env comment: drought; ref 40637: layer consists of pedogenically modied floodplain mudstones, calcic alsols - no evidence of a pond or severe drought.",macrofossils,,,,,,,,body,,autochthonous,snapshot,concentrate,#NAME?,preferred,abundant,,occasional,,,"ETE Assemblage formation: mass_death. No abrasion, preferred orientation, no subaerial weathering, only one bone with tooth marks, but some post-burial fracturing. ""enrichment of group II and group III elements suggests a low to medium velocity current that winnowed away group I elements, which are under-represented.""",taphonomic,"bulk,selective quarrying,surface (in situ),mechanical,sieve,field collection","MCZ,NMMNH,UNSM",,100 specimens,,"Witter, White, Dunkle, Pearce, Sternberg","1936, 1938, 1947, 2007","ETE reference list: 478, 483, 482, 1005; 1936, MCZ, Mr. and Mrs. R. V. Witter; excavated by R. V. Witter and T. E. White 1938. 1947, USNM, D. H. Dunkle, F. Pearce, and G. Sternberg. NMMNH excavations starting in 2007.",
24798,col,,-1.669005,46.436764,L'Anse de la République tracksite (F5 & 6),,"Le Veillon, Republique Cove",5,Rhaetian,,208.5,201.3,Lapparent et al.,1966,6952,FR,Pays de la Loire,Vendée,estimated from map,6,outcrop,"Footprints near Veillon point, 12 km south of Les Sables-d’Olonne on the Vendée coast. Tracks are on the strand of l’Anse de la République (Republique Cove), 500 m north of the point",gp_mid,12.09,29.89,305,FR,,,,,bed,,Veillon,5,bottom to top,,,,,"Prints are impressed into sandstone, which was infilled with green clay. Prints disappear as sandstone grades into a quartz pebble conglomerate to the southeast.; ref 23532: ""clayey-sandy limestone, gray-green or gray-black, with plant debris, molds of salt crystals, ripple marks, beds of black clay""","""limestone""","wave ripples,black,gray,green",,"argillaceous,sandy",Y,claystone,black,,,,estuary/bay,,,macrofossils,,,,,,,,"cast,mold/impression,trace",good,autochthonous,snapshot,,concentrated,life position,,,,,,,taxonomic,"selective quarrying,surface (in situ),mechanical,peel or thin section,field collection,observed (not collected)",,,100 specimens,,,1955-1966,"includes the ""principal slab"", another taken to the Musée du Sables d'Olonne, and others in the immediate vicnity in the Cove and from this bed",
24835,col,,10.5,50,Hassfurt am Main,,,1,Carnian,,237,228,Dobruskina,1994,6929,DE,Franken,,estimated from map,1,local area,,gp_mid,26.22,29.77,305,DE,,,,,,,,,,,,,"""lad-karn"" (p. 294), but ""Semionotus Sandstein"" (p. 294) and ""The Semionotus Sandstein flora is most likely of Late Karnian age"" (p. 33).",,,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p. 294
24877,col,,-68.904999,-31.10111,"northeast edge, Cancha de Bochas",,"Eoraptor type, Valle de la Luna",8,Carnian,,237,228,Sereno et al.,1993,6971,AR,San Juan,,stated in text,seconds,small collection,"NE edge, Cancha de Bochas, Valle de la Luna, Ischigualasto-Villa Unión Basin, San Juan Province, Argentina",gp_mid,-27.45,-37.31,291,AR,,Ischigualasto,,Cancha de Bochas,bed,Scaphonyx-Exaeretodon-Herrerasaurus,,,,,,,"lower third of formation. Collected from the ""Scaphonyx-Exaeretodon-Herrerasaurus\r\nbiozone"" of Martinez et al. (2011: Science 331: 206) which reportedly represents ""a narrow temporal interval from 231.5 to 229 Ma in the latter half of the Carnian stage"". ","muddy siltstone; ""reddish-gray""",siltstone,"gray,red",,,Y,,,,,,terrestrial indet.,,,macrofossils,many,some,,,,,,body,good,,snapshot,,,life position,,,,,,,taxonomic,"selective quarrying,mechanical,field collection",,species names,,,R. N. Martínez,1991,"Eoraptor found in ""close association"" with other taxa listed, but specifics are not given.\r\nPVSJ: Instituto y Museo de Ciencias Naturales, Universidad Nacional de San Juan, San Juan 5400, Argentina","""Undescribed carnivorous cynodont"" is probably Ecteninion."
24878,col,,-68.283333,-30.133333,Arroyo de Agua,,MCZ field no. 295-58M,1,Carnian,,237,228,Brinkman and Sues,1987,6972,AR,San Juan,,estimated from map,minutes,small collection,"1 km NW of Arroyo de Agua, San Juan, Argentina",gp_mid,-26.82,-36.32,291,AR,,Ischigalasto,,,bed,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,some,some,,,,,,body,poor,,snapshot,,,,,,frequent,,,,taxonomic,"selective quarrying,mechanical,field collection",MCZ,,1 individuals,,A. S. Romer,1958,,
25135,col,,9.915827,27.782175,Maison Rouge cliff,,"Lapparent site 33, Zarzaïtine",1,Late Triassic,,237,201.3,Lapparent et al.,1958,17118,DZ,Illizi,,estimated from map,6,outcrop,"cliff 2 km E of Maison Rouge, near Zarzaïtine, 2 km N of the CREPS base Edjelé.",gp_mid,16.15,6.83,715,DZ,,Lower Zarzaïtine,Zarzaïtine,Lower Sandstone,bed,,,,,,,,"""theropod"" is from upper part of ""Zarzaïtine inférieur""; dating of the assemblage from the upper part of the Lower Sandstone of the Lower Zarzaïtine is based upon vertebrate biostratigraphy. Jalil et al. (1995: Neues Jarhbuch für Geologie und Paläontologie, Monatshefte 1995:173-181) suggested a late Carnian age based upon putative overlap of Angistorhinus, Desmatosuchus and Paratypothorax, but none of this material appears diagnostic (Small 2002; Parker 2008; W. Parker pers. comm.). Given the very limited data, the assemblage is listed as Late Triassic here.",,sandstone,,,,Y,,,,,,terrestrial indet.,,,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,"some genera,species names",,,Claracq & Gillmann,1958,,
25298,col,,-2.428333,51.623055,Cromhall Quarry (1990 fill),,Slickstones,3,Rhaetian,,208.5,201.3,Fraser and Padian,1995,17019,UK,England,Gloucestershire,stated in text,seconds,small collection,OS coordinates ST 704 916. This locality is the new fissure fill discovered in 1990. ,gp_mid,8.97,34.38,315,UK,,,,,group of beds,,,,,,,,"Whiteside & Marshall (2008) argue for a Rhaetian age based upon the shared presence of Planocephalosaurus with deposits at Tytherington dated as Rhaetian on the basis of palynomorphs, and the presence of fish remains that are typical of the Rhaetian Penarth Group. ",,not reported,,,,,,,,,,fissure fill,,,"macrofossils,mesofossils",none,none,,,,,,body,variable,,condensed,,concentrated,,common,,frequent,,,,taxonomic,"bulk,chemical,mechanical,field collection",,,,,N. Fraser,1990,VMNH: Virginia Museum of Natural History,
25307,col,,-53.75,-29.666668,"Wald-Sanga, Huene Loc. 1 (7.5m)",,"Saturnalia holotype site, Waldsanga, Sanga do Mato",1,Carnian,Norian,237,208.5,Langer et al.,1999,7097,BR,Rio Grande do Sul,,stated in text,minutes,small collection,"private piece of land no. 1945, on road RS 509, on the eastern outskirts of the city of Santa Maria, state of Rio Grande do Sul, Brazil. Presumably the same as the ""Wald Sanga"" site from which Huene collected the types of Gomphodontosuchus brasiliensis and Hoplitosuchus raui (although perhaps at different levels)",gp_mid,-8.96,-38.68,201,BR,,Santa Maria,Rosario do Sul,Alemoa,bed,Hyperodapedon,Waldsanga,7.5,bottom to top,,,,"Locality is from the Santa Maria Sequence 2, Santa Maria Supersequence of the Rosario do Sul Group, corresponding to the Alemoa Member of the Santa Maria Formation, or so-called ""Hyperodapedon Acme Zone"" of late Carnian-early Norian age (see Langer et al. 2007).","""typical red mudstone of the Alemoa Member"", Parana Basin",siltstone,"planar lamination,red",,,Y,,,,,,wet floodplain,,floodplain of an anastomosing/meandering fluvial system,macrofossils,,,,,,,,body,medium,,,,,,,,,,,,taxonomic,"selective quarrying,mechanical,field collection",,"some genera,species names",,,,,,
25836,col,,5.659798,46.842579,"Bois de Cassagne, Poligny",,"Dimodosaurus type, Bois de Chassagne",3,Norian,,228,208.5,Chopard,1861,52220,FR,Jura,Franche-Comte,based on political unit,5,small collection,"in a railroad cutting for the Bourg-Besançon railway line, Bois de Cassagne (= Chassagne), between Poligny and St. Lothain, SE France.",gp_mid,19.66,27.38,305,FR,,Marnes irisées supérieures,,,group of beds,,,,,,,,Middle Keuper (Knollenmergel equivalent),"""iridescent marls""; theropod teeth from a level ""just above"" the prosauropod bonebed",marl,,,,Y,,,,,,terrestrial indet.,,,"macrofossils,mesofossils",,,,,,,,body,medium,,,,,,,,frequent,,,,taxonomic,"salvage,selective quarrying,mechanical,field collection",,,,,S. Chopard,1861,"Musée de Poligny collection, moved to Université Paris VI",
